Article_ID,DOI,Authors,Year,Continent,Country,City,Bee genus,Bee species,Bee merged,Bee full,Abundance,Bee_ID_per_study,,,,,,,,,,,,,,
A212,https://doi.org/10.1007/s10841-018-0068-120,"Choatte et al.,",2018,America,USA,Meadville,Stelis,lateralis,Stelis lateralis,"Stelis lateralis (Cresson, 1864)",1,115,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13787,"Turo et al.,",2020,America,USA,Cleveland,Apis,mellifera,Apis mellifera,Apis mellifera Linnaeus 1758,1355,1,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13817,"Turo et al.,",2020,America,USA,Cleveland,Halictus,subauratus,Halictus subauratus,Halictus subauratus (Rossi 1792),75,2,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13829,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,politum,Lasioglossum politum,Lasioglossum politum (Schenck 1853),62,3,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13792,"Turo et al.,",2020,America,USA,Cleveland,Bombus,lapidaries,Bombus lapidaries,Bombus lapidaries (Linnaeus 1758),49,4,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13855,"Turo et al.,",2020,America,USA,Cleveland,Megachile,willughbiella,Megachile willughbiella,Megachile willughbiella (Kirby 1802),49,5,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13803,"Turo et al.,",2020,America,USA,Cleveland,Hylaeus,communis,Hylaeus communis,Hylaeus communis Nylander 1852,41,6,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13805,"Turo et al.,",2020,America,USA,Cleveland,Hylaeus,hyalinatus,Hylaeus hyalinatus,Hylaeus hyalinatus Smith 1842,38,7,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13794,"Turo et al.,",2020,America,USA,Cleveland,Bombus,pascuorum,Bombus pascuorum,Bombus pascuorum (Scopoli 1763),33,8,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13809,"Turo et al.,",2020,America,USA,Cleveland,Hylaeus,punctatus,Hylaeus punctatus,Hylaeus punctatus (Brullé 1832),32,9,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13785,"Turo et al.,",2020,America,USA,Cleveland,Anthophora,plumipes,Anthophora plumipes,Anthophora plumipes (Pallas 1772),31,10,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13807,"Turo et al.,",2020,America,USA,Cleveland,Hylaeus,leptocephalus,Hylaeus leptocephalus,Hylaeus leptocephalus (Morawitz 1870),31,11,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13827,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,nitidulum,Lasioglossum nitidulum,Lasioglossum nitidulum (Fabricius 1804),28,12,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13808,"Turo et al.,",2020,America,USA,Cleveland,Hylaeus,pictipes,Hylaeus pictipes,Hylaeus pictipes Nylander 1852,24,13,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13853,"Turo et al.,",2020,America,USA,Cleveland,Megachile,rotundata,Megachile rotundata,Megachile rotundata (Fabricius 1787),24,14,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13818,"Turo et al.,",2020,America,USA,Cleveland,Halictus,tumulorum,Halictus tumulorum,Halictus tumulorum (Linnaeus 1758),17,15,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13847,"Turo et al.,",2020,America,USA,Cleveland,Megachile,apicalis,Megachile apicalis,Megachile apicalis Spinola 1808,16,16,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13814,"Turo et al.,",2020,America,USA,Cleveland,Halictus,rubicundus,Halictus rubicundus,Halictus rubicundus (Christ 1791),15,17,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13825,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,morio,Lasioglossum morio,Lasioglossum morio (Fabricius 1793),14,18,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13852,"Turo et al.,",2020,America,USA,Cleveland,Megachile,pilidens,Megachile pilidens,Megachile pilidens Alfken 1924,14,19,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13790,"Turo et al.,",2020,America,USA,Cleveland,Bombus,humilis,Bombus humilis,Bombus humilis Illiger 1806,13,20,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13791,"Turo et al.,",2020,America,USA,Cleveland,Bombus,hypnorum,Bombus hypnorum,Bombus hypnorum (Linnaeus 1758),13,21,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13816,"Turo et al.,",2020,America,USA,Cleveland,Halictus,simplex,Halictus simplex,Halictus simplex Blüthgen 1923,13,22,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13820,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,laticeps,Lasioglossum laticeps,Lasioglossum laticeps (Schenck 1868),13,23,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13857,"Turo et al.,",2020,America,USA,Cleveland,Osmia,bicornis,Osmia bicornis,Osmia bicornis (Linnaeus 1758),13,24,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13828,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,pauxillum,Lasioglossum pauxillum,Lasioglossum pauxillum (Schenck 1853),12,25,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13849,"Turo et al.,",2020,America,USA,Cleveland,Megachile,dorsalis,Megachile dorsalis,Megachile dorsalis Pérez 1879,12,26,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13819,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,calceatum,Lasioglossum calceatum,Lasioglossum calceatum (Scopoli 1763),11,27,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13845,"Turo et al.,",2020,America,USA,Cleveland,Heriades,rubicola,Heriades rubicola,Heriades rubicola Pérez 1890,11,28,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13786,"Turo et al.,",2020,America,USA,Cleveland,Anthophora,quadrimaculata,Anthophora quadrimaculata,Anthophora quadrimaculata (Panzer 1798),9,29,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13823,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,marginatum,Lasioglossum marginatum,Lasioglossum marginatum (Brullé 1832),9,30,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13836,"Turo et al.,",2020,America,USA,Cleveland,Anthidium,oblongatum,Anthidium oblongatum,Anthidium oblongatum (Illiger 1806),9,31,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13793,"Turo et al.,",2020,America,USA,Cleveland,Bombus,lucorum,Bombus lucorum,Bombus lucorum (Linnaeus 1761),8,32,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13839,"Turo et al.,",2020,America,USA,Cleveland,Chelostoma,rapunculi,Chelostoma rapunculi,Chelostoma rapunculi (Lepeletier 1841),8,33,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13858,"Turo et al.,",2020,America,USA,Cleveland,Osmia,caerulescens,Osmia caerulescens,Osmia caerulescens (Linnaeus 1758),8,34,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13777,"Turo et al.,",2020,America,USA,Cleveland,Andrena,gravida,Andrena gravida,Andrena gravida Imhoff 1832,7,35,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13797,"Turo et al.,",2020,America,USA,Cleveland,Bombus,terrestris,Bombus terrestris,Bombus terrestris (Linnaeus 1758),7,36,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13815,"Turo et al.,",2020,America,USA,Cleveland,Halictus,seladonius,Halictus seladonius,Halictus seladonius (Fabricius 1794),7,37,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13801,"Turo et al.,",2020,America,USA,Cleveland,Colletes,daviesanus,Colletes daviesanus,Colletes daviesanus Smith 1846,6,38,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13821,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,leucozonium,Lasioglossum leucozonium,Lasioglossum leucozonium (Schrank 1781),6,39,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13835,"Turo et al.,",2020,America,USA,Cleveland,Anthidium,manicatum,Anthidium manicatum,Anthidium manicatum (Linnaeus 1758),6,40,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13851,"Turo et al.,",2020,America,USA,Cleveland,Megachile,lagopoda,Megachile lagopoda,Megachile lagopoda (Linnaeus 1761),6,41,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13806,"Turo et al.,",2020,America,USA,Cleveland,Hylaeus,imparilis,Hylaeus imparilis,Hylaeus imparilis Förster 1871,5,42,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13812,"Turo et al.,",2020,America,USA,Cleveland,Halictus,kessleri,Halictus kessleri,Halictus kessleri Bramson 1879,5,43,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13833,"Turo et al.,",2020,America,USA,Cleveland,Sphecodes,monilicornis,Sphecodes monilicornis,Sphecodes monilicornis (Kirby 1802),5,44,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13846,"Turo et al.,",2020,America,USA,Cleveland,Heriades,truncorum,Heriades truncorum,Heriades truncorum (Linnaeus 1758),5,45,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13826,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,nigripes,Lasioglossum nigripes,Lasioglossum nigripes (Lepeletier 1841),4,46,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13854,"Turo et al.,",2020,America,USA,Cleveland,Megachile,versicolor,Megachile versicolor,Megachile versicolor Smith 1844,4,47,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13859,"Turo et al.,",2020,America,USA,Cleveland,Osmia,cornuta,Osmia cornuta,Osmia cornuta (Latreille 1805),4,48,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13776,"Turo et al.,",2020,America,USA,Cleveland,Andrena,flavipes,Andrena flavipes,Andrena flavipes Panzer 1799,3,49,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13798,"Turo et al.,",2020,America,USA,Cleveland,Eucera,nigrescens,Eucera nigrescens,Eucera nigrescens Pérez 1879,3,50,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13800,"Turo et al.,",2020,America,USA,Cleveland,Melecta,goodeniana,Melecta goodeniana,Melecta goodeniana (Kirby 1802),3,51,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13804,"Turo et al.,",2020,America,USA,Cleveland,Hylaeus,gredleri,Hylaeus gredleri,Hylaeus gredleri Förster 1871,3,52,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13811,"Turo et al.,",2020,America,USA,Cleveland,Hylaeus,styriacus,Hylaeus styriacus,Hylaeus styriacus Förster 1871,3,53,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13841,"Turo et al.,",2020,America,USA,Cleveland,Coelioxys,echinata,Coelioxys echinata,Coelioxys echinata Förster 1853,3,54,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13842,"Turo et al.,",2020,America,USA,Cleveland,Coelioxys,elongata,Coelioxys elongata,Coelioxys elongata Lepeletier 1841,3,55,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13773,"Turo et al.,",2020,America,USA,Cleveland,Andrena,bimaculata,Andrena bimaculata,Andrena bimaculata (Kirby 1802),2,56,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13775,"Turo et al.,",2020,America,USA,Cleveland,Andrena,dorsata,Andrena dorsata,Andrena dorsata (Kirby 1802),2,57,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13780,"Turo et al.,",2020,America,USA,Cleveland,Andrena,ovatula,Andrena ovatula,Andrena ovatula (Kirby 1802),2,58,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13799,"Turo et al.,",2020,America,USA,Cleveland,Melecta,albifrons,Melecta albifrons,Melecta albifrons Forster 1771,2,59,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13831,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,villosulum,Lasioglossum villosulum,Lasioglossum villosulum (Kirby 1802),2,60,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13837,"Turo et al.,",2020,America,USA,Cleveland,Anthidium,strigatum,Anthidium strigatum,Anthidium strigatum (Panzer 1805),2,61,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13848,"Turo et al.,",2020,America,USA,Cleveland,Megachile,centuncularis,Megachile centuncularis,Megachile centuncularis (Linnaeus 1758),2,62,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13850,"Turo et al.,",2020,America,USA,Cleveland,Megachile,ericetorum,Megachile ericetorum,Megachile ericetorum Lepeletier 1841,2,63,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13861,"Turo et al.,",2020,America,USA,Cleveland,Stelis,punctulatissima,Stelis punctulatissima,Stelis punctulatissima (Kirby 1802),2,64,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13774,"Turo et al.,",2020,America,USA,Cleveland,Andrena,danuvia,Andrena danuvia,Andrena danuvia Stoeckhert 1950,1,65,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13778,"Turo et al.,",2020,America,USA,Cleveland,Andrena,minutula,Andrena minutula,Andrena minutula (Kirby 1802),1,66,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13781,"Turo et al.,",2020,America,USA,Cleveland,Andrena,pilipes,Andrena pilipes,Andrena pilipes Fabricius 1781,1,67,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13782,"Turo et al.,",2020,America,USA,Cleveland,Andrena,tibialis,Andrena tibialis,Andrena tibialis Kirby 1802,1,68,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13783,"Turo et al.,",2020,America,USA,Cleveland,Andrena,varians,Andrena varians,Andrena varians (Kirby 1802),1,69,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13784,"Turo et al.,",2020,America,USA,Cleveland,Anthophora,crinipes,Anthophora crinipes,Anthophora crinipes Smith 1854,1,70,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13788,"Turo et al.,",2020,America,USA,Cleveland,Bombus,bohemicus,Bombus bohemicus,Bombus bohemicus Seidl 1801,1,71,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13789,"Turo et al.,",2020,America,USA,Cleveland,Bombus,hortorum,Bombus hortorum,Bombus hortorum (Linnaeus 1761),1,72,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13795,"Turo et al.,",2020,America,USA,Cleveland,Bombus,pratorum,Bombus pratorum,Bombus pratorum (Linnaeus 1761),1,73,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13796,"Turo et al.,",2020,America,USA,Cleveland,Bombus,rupestris,Bombus rupestris,Bombus rupestris (Fabricius 1793),1,74,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13802,"Turo et al.,",2020,America,USA,Cleveland,Hylaeus,cardioscapus,Hylaeus cardioscapus,Hylaeus cardioscapus Cockerell 1924,1,75,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13810,"Turo et al.,",2020,America,USA,Cleveland,Hylaeus,sinuatus,Hylaeus sinuatus,Hylaeus sinuatus (Schenck 1853),1,76,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13813,"Turo et al.,",2020,America,USA,Cleveland,Halictus,maculatus,Halictus maculatus,Halictus maculatus Smith 1848,1,77,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13822,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,malachurum,Lasioglossum malachurum,Lasioglossum malachurum (Kirby 1802),1,78,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13824,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,minutulum,Lasioglossum minutulum,Lasioglossum minutulum (Schenck 1853),1,79,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13830,"Turo et al.,",2020,America,USA,Cleveland,Lasioglossum,sabulosum,Lasioglossum sabulosum,Lasioglossum sabulosum (Warncke 1986),1,80,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13832,"Turo et al.,",2020,America,USA,Cleveland,Sphecodes,albilabris,Sphecodes albilabris,Sphecodes albilabris (Fabricius 1793),1,81,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13838,"Turo et al.,",2020,America,USA,Cleveland,Chelostoma,florisomne,Chelostoma florisomne,Chelostoma florisomne (Linnaeus 1758),1,82,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13840,"Turo et al.,",2020,America,USA,Cleveland,Coelioxys,conoidea,Coelioxys conoidea,Coelioxys conoidea (Illiger 1806),1,83,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13843,"Turo et al.,",2020,America,USA,Cleveland,Coelioxys,mandibularis,Coelioxys mandibularis,Coelioxys mandibularis Nylander 1848,1,84,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13844,"Turo et al.,",2020,America,USA,Cleveland,Heriades,crenulatus,Heriades crenulatus,Heriades crenulatus Nylander 1856,1,85,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13856,"Turo et al.,",2020,America,USA,Cleveland,Osmia,adunca,Osmia adunca,Osmia adunca (Panzer 1798),1,86,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13860,"Turo et al.,",2020,America,USA,Cleveland,Osmia,leucomelana,Osmia leucomelana,Osmia leucomelana (Kirby 1802),1,87,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13862,"Turo et al.,",2020,America,USA,Cleveland,Melitta,haemorrhoidalis,Melitta haemorrhoidalis,Melitta haemorrhoidalis (Fabricius 1775),1,88,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13863,"Turo et al.,",2020,America,USA,Cleveland,Melitta,leporina,Melitta leporina,Melitta leporina (Panzer 1799),1,89,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13779,"Turo et al.,",2020,America,USA,Cleveland,Andrena,nigroaenea,Andrena nigroaenea,Andrena nigroaenea (Kirby 1802),0,90,,,,,,,,,,,,,,
A218,https://doi.org/10.1111/1365-2664.13834,"Turo et al.,",2020,America,USA,Cleveland,Sphecodes,ruficrus,Sphecodes ruficrus,Sphecodes ruficrus (Erichson 1835),0,91,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Lasioglossum,morio,Lasioglossum morio,Lasioglossum morio (F.),98,1,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Lasioglossum,pauxillum,Lasioglossum pauxillum,Lasioglossum pauxillum (Sche.),58,2,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Bombus,terrestris,Bombus terrestris,Bombus terrestris (L.),52,4,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Bombus,pascuorum,Bombus pascuorum,Bombus pascuorum (Scopoli),50,5,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Hylaeus,punctatus,Hylaeus punctatus,Hylaeus punctatus (Brullé),39,6,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Lasioglossum,calceatum,Lasioglossum calceatum,Lasioglossum calceatum (Scop.),39,7,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Bombus,lapidarius,Bombus lapidarius,Bombus lapidarius (L.),33,8,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Dasypoda,hirtipes,Dasypoda hirtipes,Dasypoda hirtipes (F.),30,9,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Colletes,daviesanus,Colletes daviesanus,Colletes daviesanus (Smith),29,10,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Lasioglossum,laticeps,Lasioglossum laticeps,Lasioglossum laticeps (Schenck),28,11,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Anthidium,manicatum,Anthidium manicatum,Anthidium manicatum (L.),27,12,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Bombus,pratorum,Bombus pratorum,Bombus pratorum (L.),25,13,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Hylaeus,communis,Hylaeus communis,Hylaeus communis (Nylander),24,14,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Heriades,truncorum,Heriades truncorum,Heriades truncorum (L.),20,15,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Melitta,leporina,Melitta leporina,Melitta leporina (Panzer),20,16,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Bombus,lucorum,Bombus lucorum,Bombus lucorum (L.),19,17,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Hylaeus,sinuatus,Hylaeus sinuatus,Hylaeus sinuatus (Schenck),17,18,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Halictus,subauratus,Halictus subauratus,Halictus subauratus (Rossi),16,19,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Bombus,sylvarum,Bombus sylvarum,Bombus sylvarum (L.),13,20,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Bombus,vestalis,Bombus vestalis,Bombus vestalis (Geoffroy),13,21,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Colletes,similis,Colletes similis,Colletes similis (Schenck),13,22,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Halictus,tumulorum,Halictus tumulorum,Halictus tumulorum (L.),13,23,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Hylaeus,hyalinatus,Hylaeus hyalinatus,Hylaeus hyalinatus (Smith),10,24,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Hylaeus,pictipes,Hylaeus pictipes,Hylaeus pictipes (Nylander),10,25,,,,,,,,,,,,,,
A13,https://doi.org/10.1002/eap.2759,"J Felderhoff, AK Gathof, S Buchholz…",2023,Europe,Germany,Berlin,Anthophora,bimaculata,Anthophora bimaculata,Anthophora bimaculata (Panzer),9,26,,,,,,,,,,,,,,
